album_name,album_release_date,album_duration,album_genre,album_styles,album_recording_location,album_recording_period,album_moods,album_themes,track_name,composers,genres,styles,moods,themes
Fork in the Road,"April 7, 2009",38:40,"Pop/Rock, Folk","Album Rock, Country-Rock, Hard Rock, Protest Songs","Legacy Studios, New York, NY",,"Autumnal, Bittersweet, Freewheeling, Messy, Poignant, Reflective, Rousing, Urgent, Warm, Wistful, Yearning","Day Driving, Night Driving, Rainy Day, Reflection, The Great Outdoors",Hit the Road,Neil Young,Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock, Album Rock","Crunchy, Gritty, Earnest, Literate, Lazy, Summery, Earthy, Sentimental, Street-Smart, Freewheeling, Relaxed, Theatrical, Greasy, Whimsical","Day Driving, Hanging Out, Road Trip, The Great Outdoors"
Fork in the Road,"April 7, 2009",38:40,"Pop/Rock, Folk","Album Rock, Country-Rock, Hard Rock, Protest Songs","Legacy Studios, New York, NY",,"Autumnal, Bittersweet, Freewheeling, Messy, Poignant, Reflective, Rousing, Urgent, Warm, Wistful, Yearning","Day Driving, Night Driving, Rainy Day, Reflection, The Great Outdoors",Fork In the Road,Neil Young,,,,
Fork in the Road,"April 7, 2009",38:40,"Pop/Rock, Folk","Album Rock, Country-Rock, Hard Rock, Protest Songs","Legacy Studios, New York, NY",,"Autumnal, Bittersweet, Freewheeling, Messy, Poignant, Reflective, Rousing, Urgent, Warm, Wistful, Yearning","Day Driving, Night Driving, Rainy Day, Reflection, The Great Outdoors",Get Behind the Wheel,Neil Young,Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock, Album Rock","Crunchy, Gritty, Earnest, Literate, Lazy, Summery, Earthy, Street-Smart, Freewheeling, Relaxed, Theatrical, Greasy, Whimsical","Day Driving, Hanging Out, Road Trip, The Great Outdoors"
Fork in the Road,"April 7, 2009",38:40,"Pop/Rock, Folk","Album Rock, Country-Rock, Hard Rock, Protest Songs","Legacy Studios, New York, NY",,"Autumnal, Bittersweet, Freewheeling, Messy, Poignant, Reflective, Rousing, Urgent, Warm, Wistful, Yearning","Day Driving, Night Driving, Rainy Day, Reflection, The Great Outdoors",Cough Up the Bucks,Neil Young,Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock, Album Rock","Crunchy, Gritty, Earnest, Literate, Anguished/Distraught, Brash, Irreverent, Lazy, Plaintive, Rebellious, Searching, Spicy, Wry, Earthy, Street-Smart, Theatrical, Greasy, Whimsical","Maverick, Politics/Society, Revolution"
Chrome Dreams II,"October 23, 2007",01:06:13,Pop/Rock,"Album Rock, Country-Rock, Hard Rock",Feelgood's Garage,,"Autumnal, Bittersweet, Freewheeling, Messy, Poignant, Reflective, Rousing, Urgent, Warm, Wistful, Yearning","Autumn, Rainy Day, Reflection",No Hidden Path,Neil Young,Pop/Rock,"Singer/Songwriter, Country-Rock, Album Rock, Heartland Rock, Jam Bands","Fierce, Passionate, Gritty, Raucous, Crunchy, Dramatic, Gutsy, Searching, Self-Conscious, Street-Smart, Uncompromising, Knotty, Swaggering, Literate, Urgent, Messy","Empowerment, Freedom, Maverick, The Great Outdoors"
Chrome Dreams II,"October 23, 2007",01:06:13,Pop/Rock,"Album Rock, Country-Rock, Hard Rock",Feelgood's Garage,,"Autumnal, Bittersweet, Freewheeling, Messy, Poignant, Reflective, Rousing, Urgent, Warm, Wistful, Yearning","Autumn, Rainy Day, Reflection",Shining Light,Neil Young,Pop/Rock,"Singer/Songwriter, Country-Rock, Album Rock","Bittersweet, Reflective, Whimsical, Wistful, Calm/Peaceful, Intimate, Relaxed, Delicate, Literate, Nostalgic, Refined, Warm, Gentle, Organic, Searching, Laid-Back/Mellow, Soft/Quiet, Melancholy, Soothing","Introspection, Reflection, Sweet Dreams, The Great Outdoors"
Chrome Dreams II,"October 23, 2007",01:06:13,Pop/Rock,"Album Rock, Country-Rock, Hard Rock",Feelgood's Garage,,"Autumnal, Bittersweet, Freewheeling, Messy, Poignant, Reflective, Rousing, Urgent, Warm, Wistful, Yearning","Autumn, Rainy Day, Reflection",Ever After,Neil Young,"Pop/Rock, Country","Singer/Songwriter, Country-Rock, Album Rock","Reflective, Whimsical, Wistful, Intimate, Earnest, Earthy, Greasy, Insular, Literate, Nostalgic, Passionate, Self-Conscious, Somber, Weary, Organic, Searching, Laid-Back/Mellow, Melancholy","Introspection, Reflection, Solitude"
Chrome Dreams II,"October 23, 2007",01:06:13,Pop/Rock,"Album Rock, Country-Rock, Hard Rock",Feelgood's Garage,,"Autumnal, Bittersweet, Freewheeling, Messy, Poignant, Reflective, Rousing, Urgent, Warm, Wistful, Yearning","Autumn, Rainy Day, Reflection",Spirit Road,Neil Young,Pop/Rock,"Singer/Songwriter, Country-Rock, Album Rock","Brash, Fierce, Passionate, Gritty, Raucous, Gutsy, Street-Smart, Uncompromising, Knotty, Swaggering, Confrontational, Literate, Urgent, Messy","Freedom, Maverick, Politics/Society"
Chrome Dreams II,"October 23, 2007",01:06:13,Pop/Rock,"Album Rock, Country-Rock, Hard Rock",Feelgood's Garage,,"Autumnal, Bittersweet, Freewheeling, Messy, Poignant, Reflective, Rousing, Urgent, Warm, Wistful, Yearning","Autumn, Rainy Day, Reflection",Dirty Old Man,Neil Young,Pop/Rock,"Singer/Songwriter, Album Rock, Country-Rock, Grunge, Hard Rock","Brash, Fierce, Passionate, Gritty, Raucous, Gutsy, Street-Smart, Uncompromising, Knotty, Swaggering, Confrontational, Urgent, Messy","Freedom, Maverick, Politics/Society"
Chrome Dreams II,"October 23, 2007",01:06:13,Pop/Rock,"Album Rock, Country-Rock, Hard Rock",Feelgood's Garage,,"Autumnal, Bittersweet, Freewheeling, Messy, Poignant, Reflective, Rousing, Urgent, Warm, Wistful, Yearning","Autumn, Rainy Day, Reflection",Beautiful Bluebird,Neil Young,Pop/Rock,"Singer/Songwriter, Country-Rock, Album Rock","Bittersweet, Reflective, Whimsical, Wistful, Calm/Peaceful, Intimate, Relaxed, Delicate, Literate, Nostalgic, Refined, Warm, Gentle, Organic, Searching, Laid-Back/Mellow, Soft/Quiet, Melancholy, Soothing","Comfort, Introspection, Reflection, The Great Outdoors"
Chrome Dreams II,"October 23, 2007",01:06:13,Pop/Rock,"Album Rock, Country-Rock, Hard Rock",Feelgood's Garage,,"Autumnal, Bittersweet, Freewheeling, Messy, Poignant, Reflective, Rousing, Urgent, Warm, Wistful, Yearning","Autumn, Rainy Day, Reflection",The Believer,Neil Young,Pop/Rock,"Singer/Songwriter, Country-Rock, Album Rock, Country Soul","Earnest, Refined, Reflective, Innocent, Sentimental, Whimsical, Rustic, Soothing, Warm, Wistful, Gentle, Intimate, Light, Organic, Laid-Back/Mellow, Literate, Relaxed, Soft/Quiet, Amiable/Good-Natured, Nostalgic","Comfort, Reflection, Relaxation"
Chrome Dreams II,"October 23, 2007",01:06:13,Pop/Rock,"Album Rock, Country-Rock, Hard Rock",Feelgood's Garage,,"Autumnal, Bittersweet, Freewheeling, Messy, Poignant, Reflective, Rousing, Urgent, Warm, Wistful, Yearning","Autumn, Rainy Day, Reflection",Ordinary People,Neil Young,Pop/Rock,"Singer/Songwriter, Country-Rock, Album Rock, Heartland Rock, Jam Bands","Acerbic, Literate, Atmospheric, Messy, Brash, Snide, Sprawling, Street-Smart, Cold, Swaggering, Gritty, Wry, Gutsy","Late Night, Maverick, Politics/Society"
Chrome Dreams II,"October 23, 2007",01:06:13,Pop/Rock,"Album Rock, Country-Rock, Hard Rock",Feelgood's Garage,,"Autumnal, Bittersweet, Freewheeling, Messy, Poignant, Reflective, Rousing, Urgent, Warm, Wistful, Yearning","Autumn, Rainy Day, Reflection",The Way,Neil Young,Pop/Rock,"Singer/Songwriter, Country-Rock, Album Rock","Bittersweet, Reflective, Wistful, Calm/Peaceful, Intimate, Delicate, Earnest, Literate, Poignant, Refined, Reserved, Sentimental, Smooth, Warm, Gentle, Organic, Searching, Laid-Back/Mellow, Soft/Quiet, Melancholy","Freedom, Introspection, Politics/Society, Reflection"
Chrome Dreams II,"October 23, 2007",01:06:13,Pop/Rock,"Album Rock, Country-Rock, Hard Rock",Feelgood's Garage,,"Autumnal, Bittersweet, Freewheeling, Messy, Poignant, Reflective, Rousing, Urgent, Warm, Wistful, Yearning","Autumn, Rainy Day, Reflection",Boxcar,Neil Young,Pop/Rock,"Singer/Songwriter, Country-Rock, Album Rock","Gritty, Reflective, Self-Conscious, Sentimental, Insular, Literate, Stately, Theatrical, Wistful, Intimate, Organic, Searching, Earnest, Laid-Back/Mellow, Plaintive, Earthy, Rustic","Freedom, Reflection, Reminiscing"
Colorado,"October 25, 2019",50:24,Pop/Rock,"Album Rock, Hard Rock, Contemporary Pop/Rock, Country-Rock","Studio in the Clouds, Rocky Mountains,CO",,"Autumnal, Earnest, Organic, Earthy, Intimate, Provocative, Quirky, Reflective, Searching, Angry, Bittersweet, Brooding, Confrontational, Eccentric, Laid-Back/Mellow, Meandering, Messy, Plaintive, Ramshackle, Rousing, Somber, Volatile, Weary, Acerbic, Ambitious, Angst-Ridden, Bitter, Brash, Cathartic, Complex, Difficult, Harsh, Literate, Nocturnal, Pastoral, Poignant, Rustic, Sad, Sweet, Wistful, Gentle, Gloomy, Melancholy, Rowdy, Aggressive","Autumn, Politics/Society, Introspection, Reflection, Feeling Blue, Late Night, Solitude",Help Me Lose My Mind,Dhlovelife,,,,
Colorado,"October 25, 2019",50:24,Pop/Rock,"Album Rock, Hard Rock, Contemporary Pop/Rock, Country-Rock","Studio in the Clouds, Rocky Mountains,CO",,"Autumnal, Earnest, Organic, Earthy, Intimate, Provocative, Quirky, Reflective, Searching, Angry, Bittersweet, Brooding, Confrontational, Eccentric, Laid-Back/Mellow, Meandering, Messy, Plaintive, Ramshackle, Rousing, Somber, Volatile, Weary, Acerbic, Ambitious, Angst-Ridden, Bitter, Brash, Cathartic, Complex, Difficult, Harsh, Literate, Nocturnal, Pastoral, Poignant, Rustic, Sad, Sweet, Wistful, Gentle, Gloomy, Melancholy, Rowdy, Aggressive","Autumn, Politics/Society, Introspection, Reflection, Feeling Blue, Late Night, Solitude",Green Is Blue,Dhlovelife,,,,
Colorado,"October 25, 2019",50:24,Pop/Rock,"Album Rock, Hard Rock, Contemporary Pop/Rock, Country-Rock","Studio in the Clouds, Rocky Mountains,CO",,"Autumnal, Earnest, Organic, Earthy, Intimate, Provocative, Quirky, Reflective, Searching, Angry, Bittersweet, Brooding, Confrontational, Eccentric, Laid-Back/Mellow, Meandering, Messy, Plaintive, Ramshackle, Rousing, Somber, Volatile, Weary, Acerbic, Ambitious, Angst-Ridden, Bitter, Brash, Cathartic, Complex, Difficult, Harsh, Literate, Nocturnal, Pastoral, Poignant, Rustic, Sad, Sweet, Wistful, Gentle, Gloomy, Melancholy, Rowdy, Aggressive","Autumn, Politics/Society, Introspection, Reflection, Feeling Blue, Late Night, Solitude",Shut It Down,Dhlovelife,,,,
Colorado,"October 25, 2019",50:24,Pop/Rock,"Album Rock, Hard Rock, Contemporary Pop/Rock, Country-Rock","Studio in the Clouds, Rocky Mountains,CO",,"Autumnal, Earnest, Organic, Earthy, Intimate, Provocative, Quirky, Reflective, Searching, Angry, Bittersweet, Brooding, Confrontational, Eccentric, Laid-Back/Mellow, Meandering, Messy, Plaintive, Ramshackle, Rousing, Somber, Volatile, Weary, Acerbic, Ambitious, Angst-Ridden, Bitter, Brash, Cathartic, Complex, Difficult, Harsh, Literate, Nocturnal, Pastoral, Poignant, Rustic, Sad, Sweet, Wistful, Gentle, Gloomy, Melancholy, Rowdy, Aggressive","Autumn, Politics/Society, Introspection, Reflection, Feeling Blue, Late Night, Solitude",She Showed Me Love,Dhlovelife,,,,
Colorado,"October 25, 2019",50:24,Pop/Rock,"Album Rock, Hard Rock, Contemporary Pop/Rock, Country-Rock","Studio in the Clouds, Rocky Mountains,CO",,"Autumnal, Earnest, Organic, Earthy, Intimate, Provocative, Quirky, Reflective, Searching, Angry, Bittersweet, Brooding, Confrontational, Eccentric, Laid-Back/Mellow, Meandering, Messy, Plaintive, Ramshackle, Rousing, Somber, Volatile, Weary, Acerbic, Ambitious, Angst-Ridden, Bitter, Brash, Cathartic, Complex, Difficult, Harsh, Literate, Nocturnal, Pastoral, Poignant, Rustic, Sad, Sweet, Wistful, Gentle, Gloomy, Melancholy, Rowdy, Aggressive","Autumn, Politics/Society, Introspection, Reflection, Feeling Blue, Late Night, Solitude",Milky Way,Dhlovelife,,,,
Colorado,"October 25, 2019",50:24,Pop/Rock,"Album Rock, Hard Rock, Contemporary Pop/Rock, Country-Rock","Studio in the Clouds, Rocky Mountains,CO",,"Autumnal, Earnest, Organic, Earthy, Intimate, Provocative, Quirky, Reflective, Searching, Angry, Bittersweet, Brooding, Confrontational, Eccentric, Laid-Back/Mellow, Meandering, Messy, Plaintive, Ramshackle, Rousing, Somber, Volatile, Weary, Acerbic, Ambitious, Angst-Ridden, Bitter, Brash, Cathartic, Complex, Difficult, Harsh, Literate, Nocturnal, Pastoral, Poignant, Rustic, Sad, Sweet, Wistful, Gentle, Gloomy, Melancholy, Rowdy, Aggressive","Autumn, Politics/Society, Introspection, Reflection, Feeling Blue, Late Night, Solitude",Rainbow of Colors,Dhlovelife,,,,
Colorado,"October 25, 2019",50:24,Pop/Rock,"Album Rock, Hard Rock, Contemporary Pop/Rock, Country-Rock","Studio in the Clouds, Rocky Mountains,CO",,"Autumnal, Earnest, Organic, Earthy, Intimate, Provocative, Quirky, Reflective, Searching, Angry, Bittersweet, Brooding, Confrontational, Eccentric, Laid-Back/Mellow, Meandering, Messy, Plaintive, Ramshackle, Rousing, Somber, Volatile, Weary, Acerbic, Ambitious, Angst-Ridden, Bitter, Brash, Cathartic, Complex, Difficult, Harsh, Literate, Nocturnal, Pastoral, Poignant, Rustic, Sad, Sweet, Wistful, Gentle, Gloomy, Melancholy, Rowdy, Aggressive","Autumn, Politics/Society, Introspection, Reflection, Feeling Blue, Late Night, Solitude",Think of Me,Dhlovelife,,,,
Colorado,"October 25, 2019",50:24,Pop/Rock,"Album Rock, Hard Rock, Contemporary Pop/Rock, Country-Rock","Studio in the Clouds, Rocky Mountains,CO",,"Autumnal, Earnest, Organic, Earthy, Intimate, Provocative, Quirky, Reflective, Searching, Angry, Bittersweet, Brooding, Confrontational, Eccentric, Laid-Back/Mellow, Meandering, Messy, Plaintive, Ramshackle, Rousing, Somber, Volatile, Weary, Acerbic, Ambitious, Angst-Ridden, Bitter, Brash, Cathartic, Complex, Difficult, Harsh, Literate, Nocturnal, Pastoral, Poignant, Rustic, Sad, Sweet, Wistful, Gentle, Gloomy, Melancholy, Rowdy, Aggressive","Autumn, Politics/Society, Introspection, Reflection, Feeling Blue, Late Night, Solitude",Olden Days,Dhlovelife,,,,
Colorado,"October 25, 2019",50:24,Pop/Rock,"Album Rock, Hard Rock, Contemporary Pop/Rock, Country-Rock","Studio in the Clouds, Rocky Mountains,CO",,"Autumnal, Earnest, Organic, Earthy, Intimate, Provocative, Quirky, Reflective, Searching, Angry, Bittersweet, Brooding, Confrontational, Eccentric, Laid-Back/Mellow, Meandering, Messy, Plaintive, Ramshackle, Rousing, Somber, Volatile, Weary, Acerbic, Ambitious, Angst-Ridden, Bitter, Brash, Cathartic, Complex, Difficult, Harsh, Literate, Nocturnal, Pastoral, Poignant, Rustic, Sad, Sweet, Wistful, Gentle, Gloomy, Melancholy, Rowdy, Aggressive","Autumn, Politics/Society, Introspection, Reflection, Feeling Blue, Late Night, Solitude",Eternity,Dhlovelife,,,,
